title,url,source,rejected_at,reason
REGISTER,https://www.forum.interconnectes.fr/,Station F,2026-05-16T17:43:41.781755,Not a tech/startup event
REGISTER,https://tekkit.io/events/s/tekkit---la-tech-au-feminin?utm_source=Station+F,Station F,2026-05-16T17:43:50.498442,Not a tech/startup event
REGISTER,https://www.insead.edu/events/ai-forums,Station F,2026-05-16T17:43:53.980078,Not a tech/startup event
REGISTER,https://events.ycombinator.com/yc-paris-sus,Station F,2026-05-16T17:43:57.148355,Not a tech/startup event
REGISTER,https://www.eventbrite.com/e/billets-insead-launchpad-demo-day-1987052746254?aff=oddtdtcreator,Station F,2026-05-16T17:44:00.403731,Not a tech/startup event
"5 Parvis Alan Turing, 75013 Paris, France",https://maps.app.goo.gl/oQRvz3xHM8atUMYB7,Station F,2026-05-16T17:44:03.395713,Not a tech/startup event
Follow us,https://x.com/joinstationf,Station F,2026-05-16T17:44:06.382490,Not a tech/startup event
Follow us,https://www.youtube.com/channel/UCJdVyJNEdvWrQrUBGq6moIw,Station F,2026-05-16T17:44:09.275189,Not a tech/startup event
Follow us,https://podcasts.apple.com/fr/podcast/station-f-the-podcast/id1479056989,Station F,2026-05-16T17:44:12.514946,Not a tech/startup event
In-house programs,https://stationf.co/programs/in-house,Station F,2026-05-16T17:44:15.485212,Not a tech/startup event
Resources,https://stationf.co/programs/resources,Station F,2026-05-16T17:44:18.419562,Not a tech/startup event
Visits,https://stationf.co/contact/visits,Station F,2026-05-16T17:44:21.359014,Not a tech/startup event
Sales,https://stationf.co/contact/sales,Station F,2026-05-16T17:44:24.287955,Not a tech/startup event
Press,https://stationf.co/contact/press,Station F,2026-05-16T17:44:27.167143,Not a tech/startup event
PRIVACY POLICY,https://stationf.co/privacy-policy,Station F,2026-05-16T17:44:30.843851,Not a tech/startup event
LEGAL INFORMATION,https://stationf.co/legal-information,Station F,2026-05-16T17:44:34.716289,Not a tech/startup event
TERMS OF USE,https://stationf.co/terms,Station F,2026-05-16T17:44:37.704967,Not a tech/startup event
Événements,https://lehub.bpifrance.fr/evenements/,Bpifrance Le Hub,2026-05-16T17:45:12.322809,Not a tech/startup event
Événements du Hub,https://lehub.bpifrance.fr/evenements/evenements-du-hub/,Bpifrance Le Hub,2026-05-16T17:45:15.797745,Not a tech/startup event
Les Clubs Métiers du Hub,https://lehub.bpifrance.fr/evenements/evenements-prives-clubs-metiers/,Bpifrance Le Hub,2026-05-16T17:45:19.980175,Not a tech/startup event
Événements Partenaires,https://lehub.bpifrance.fr/evenements/evenements-partenaires/,Bpifrance Le Hub,2026-05-16T17:45:23.273984,Not a tech/startup event
EVENTS,https://hello-tomorrow.org/events/,Hello Tomorrow,2026-05-16T17:45:39.583575,Not a tech/startup event
"Dutch dronemaker Destinus in €200m funding talks, reports say",https://sifted.eu/articles/destinuse-defence-fundraise-report/,Sifted Events,2026-05-16T17:45:48.260387,Not a tech/startup event
Tech founders and investors on the Sunday Times Rich List 2026,https://sifted.eu/articles/tech-founders-and-investors-on-the-sunday-times-rich-list-2026/,Sifted Events,2026-05-16T17:45:52.019759,Not a tech/startup event
Euan Blair’s Multiverse boosts valuation with $70m fundraise,https://sifted.eu/articles/euan-blairs-multiverse-70m-fundraise/,Sifted Events,2026-05-16T17:45:55.327159,Not a tech/startup event
This 11-person London startup wants to make AI 100x cheaper every year,https://sifted.eu/articles/meryem-arik-doubleword-interview/,Sifted Events,2026-05-16T17:45:58.712660,Not a tech/startup event
M&A: The European startups raising cash and on the hunt for acquisitions,https://sifted.eu/articles/european-startups-hunt-for-acquisitions/,Sifted Events,2026-05-16T17:46:01.981600,Not a tech/startup event
James Wise on why the Sovereign AI Unit criticism is wrong – and the one company he wishes he’d backed,https://sifted.eu/articles/james-wise-podcast/,Sifted Events,2026-05-16T17:46:05.259157,Not a tech/startup event
The hidden costs of hiring freelancers across borders — and how to avoid them,https://sifted.eu/articles/hiring-freelancers-across-borders-brnd/,Sifted Events,2026-05-16T17:46:08.335647,Not a tech/startup event
Exclusive: The secretive group recruiting whistleblowers to shake up the VC industry,https://sifted.eu/articles/inside-track-vc-whistleblowers/,Sifted Events,2026-05-16T17:46:11.308727,Not a tech/startup event
Exclusive: H Company cofounder steps down as CTO,https://sifted.eu/articles/laurent-sifre-steps-down-cto-h-company/,Sifted Events,2026-05-16T17:46:14.222105,Not a tech/startup event
ElevenLabs hit with fresh lawsuit over use of voices by Pulitzer and Emmy-winning journalists,https://sifted.eu/articles/elevenlabs-lawsuit-2026/,Sifted Events,2026-05-16T17:46:17.245485,Not a tech/startup event
Accel and Thiel’s Founders Fund back Fractile in $220m raise,https://sifted.eu/articles/fractile-220m-accel/,Sifted Events,2026-05-16T17:46:20.618756,Not a tech/startup event
Nvidia startup head: ‘Germany is not late’ on AI boom,https://sifted.eu/articles/nvidia-startups-germany-ai-boom/,Sifted Events,2026-05-16T17:46:23.675947,Not a tech/startup event
The end of app-hopping: How embedded services are redefining the customer experience,https://sifted.eu/articles/end-of-app-hopping-brnd/,Sifted Events,2026-05-16T17:46:26.969996,Not a tech/startup event
Lovable is promising staff a 10% raise on their work anniversary. Here’s why it won’t catch on,https://sifted.eu/articles/lovable-pay-raise-opinion/,Sifted Events,2026-05-16T17:46:29.836744,Not a tech/startup event
Why Europe’s AI leaders are heading to Nexus Luxembourg 2026,https://sifted.eu/articles/nexus-luxembourg-europes-ai-tech-event/,Sifted Events,2026-05-16T17:46:32.697750,Not a tech/startup event
25 European YC startups due to raise a Series A,https://sifted.eu/articles/25-european-yc-startups-due-to-raise-a-series-a/,Sifted Events,2026-05-16T17:46:36.900767,Not a tech/startup event
Inside Legora’s hunt for legal tech acquisitions,https://sifted.eu/articles/inside-legoras-hunt-for-legal-tech-acquisitions/,Sifted Events,2026-05-16T17:46:40.295605,Not a tech/startup event
The talent profile Europe's top AI scaleups are chasing,https://sifted.eu/articles/the-talent-profile-europes-top-ai-scaleups-are-chasing-oped/,Sifted Events,2026-05-16T17:46:45.506213,Not a tech/startup event
DeepMind spinout Isomorphic Labs raises $2.1bn,https://sifted.eu/articles/isomorphic-labs-2-1bn/,Sifted Events,2026-05-16T17:46:48.368698,Not a tech/startup event
How LEAP became a global meeting point for international tech players,https://sifted.eu/articles/leap-a-global-meeting-point-brnd/,Sifted Events,2026-05-16T17:46:51.339485,Not a tech/startup event
A commercial talent crunch is looming for Europe’s quantum startups,https://sifted.eu/articles/commercial-talent-quantum-startups/,Sifted Events,2026-05-16T17:46:54.718893,Not a tech/startup event
Europe's hot AI startups set to poach more talent from Big Tech,https://sifted.eu/articles/europe-ai-startup-hiring-big-tech/,Sifted Events,2026-05-16T17:46:57.572162,Not a tech/startup event
"A PhD pivot, a stint in VC and a rumoured Anthropic deal: why Europe is watching Walter Goodwin",https://sifted.eu/articles/walter-goodwin-profile/,Sifted Events,2026-05-16T17:47:00.417563,Not a tech/startup event
The AI energy crisis is bad. Wait until quantum arrives,https://sifted.eu/articles/james-palles-dimmock-quantum-motion-oped/,Sifted Events,2026-05-16T17:47:03.212127,Not a tech/startup event
"Isomorphic Labs lands $2.1B,  Keel's post-neobank pivot, and Poland's software evolution",https://tech.eu/2026/05/15/isomorphic-labs-lands-2-1b-keel-s-post-neobank-pivot-and-poland-s-software-evolution/,Tech.eu,2026-05-16T17:47:12.844518,Not a tech/startup event
Euan Blair’s Multiverse raises $70M at $2.1BN valuation,https://tech.eu/2026/05/15/euan-blair-s-multiverse-raises-70m-at-2-1bn-valuation/,Tech.eu,2026-05-16T17:47:27.209972,Not a tech/startup event
Meet the startup taking on gaming's cheating problem,https://tech.eu/2026/05/15/meet-the-startup-taking-on-gaming-s-cheating-problem/,Tech.eu,2026-05-16T17:47:30.149968,Not a tech/startup event
Startup nsave is bringing international banking access to Syrians shut out of the financial system,https://tech.eu/2026/05/15/startup-nsave-is-bringing-international-banking-access-to-syrians-shut-out-of-the-financial-system/,Tech.eu,2026-05-16T17:47:33.226264,Not a tech/startup event
Twin Prime lands $10M pre-seed to build frontier AI models for defence and security,https://tech.eu/2026/05/14/twin-prime-lands-10m-pre-seed-to-build-frontier-ai-models-for-defence-and-security/,Tech.eu,2026-05-16T17:47:36.112445,Not a tech/startup event
Iceotope raises $26M to advance cooling for next-generation AI infrastructure,https://tech.eu/2026/05/14/iceotope-raises-26m-to-advance-cooling-for-next-generation-ai-infrastructure/,Tech.eu,2026-05-16T17:47:39.468503,Not a tech/startup event
"Ouinex reaches $9M in community funding, launches token platform",https://tech.eu/2026/05/14/ouinex-reaches-9m-in-community-funding-launches-token-platform/,Tech.eu,2026-05-16T17:47:42.931877,Not a tech/startup event
Meet the 3D printing startup that spent five years not selling its technology,https://tech.eu/2026/05/14/meet-the-3d-printing-startup-that-spent-five-years-not-selling-anything/,Tech.eu,2026-05-16T17:47:46.632727,Not a tech/startup event
London fintech Banked acquired by Australia’s top business lender,https://tech.eu/2026/05/14/london-fintech-banked-acquired-by-australia-s-top-business-lender/,Tech.eu,2026-05-16T17:48:03.411805,Not a tech/startup event
Energy tech: 10 companies that raised the most in 2025,https://tech.eu/2026/05/14/energy-tech-10-companies-that-raised-the-most-in-2025/,Tech.eu,2026-05-16T17:48:06.497171,Not a tech/startup event
Zerops raises $2M seed to rebuild cloud infrastructure for the AI development era,https://tech.eu/2026/05/14/zerops-raises-2m-seed-to-rebuild-cloud-infrastructure-for-the-ai-development-era/,Tech.eu,2026-05-16T17:48:09.677059,Not a tech/startup event
DDD Invoices raises €1.31M to simplify global e-invoicing compliance,https://tech.eu/2026/05/14/ddd-invoices-raises-eur131m-to-simplify-global-e-invoicing-compliance/,Tech.eu,2026-05-16T17:48:12.647813,Not a tech/startup event
UK AI chip startup Fractile raises $220M to tackle the growing inference bottleneck,https://tech.eu/2026/05/13/uk-ai-chip-startup-fractile-raises-220m-to-tackle-the-growing-inference-bottleneck/,Tech.eu,2026-05-16T17:48:16.128200,Not a tech/startup event
Recursive Superintelligence emerges from stealth with $650M raise,https://tech.eu/2026/05/13/recursive-superintelligence-emerges-from-stealth-with-650m-raise/,Tech.eu,2026-05-16T17:48:19.099895,Not a tech/startup event
Glocalzone acquired by MovitOn to expand decentralised logistics network,https://tech.eu/2026/05/13/glocalzone-acquired-by-moviton-to-expand-decentralised-logistics-network/,Tech.eu,2026-05-16T17:48:22.438275,Not a tech/startup event
Gyver scores €1.4M to help power Europe’s industrial workforce,https://tech.eu/2026/05/13/gyver-scores-eur14m-to-help-power-europes-industrial-workforce/,Tech.eu,2026-05-16T17:48:25.241395,Not a tech/startup event
Romanian DesignVerse raises $5.5M to modernise legacy enterprise software,https://tech.eu/2026/05/13/romanian-designverse-raises-55m-to-modernise-legacy-enterprise-software/,Tech.eu,2026-05-16T17:48:28.196570,Not a tech/startup event
RevOps Org Breakdown: How Top Companies Structure Their Teams,https://www.eventbrite.fr/e/billets-revops-org-breakdown-how-top-companies-structure-their-teams-1986805869840,Eventbrite Paris (Startups & Tech),2026-05-16T17:48:56.576505,Not a tech/startup event
L 'Afrique Econo & Culturelle célébrée à la Salle René FALLET à CROSNE (91),https://www.eventbrite.fr/e/billets-l-afrique-econo-culturelle-celebree-a-la-salle-rene-fallet-a-crosne-91-1983673069550,Eventbrite Paris (Startups & Tech),2026-05-16T17:49:12.653312,Not a tech/startup event
Women Connect - By Soulmeet,https://www.eventbrite.com/e/billets-women-connect-by-soulmeet-1986438569234,Eventbrite Paris (Startups & Tech),2026-05-16T17:49:16.209038,Not a tech/startup event
NETWORKING AFROPRENEURS & DIRIGEANTS: DÉFIS ENTREPRENDRE DANS LA DIASPORA,https://www.eventbrite.fr/e/billets-networking-afropreneurs-dirigeants-defis-entreprendre-dans-la-diaspora-1988712989085,Eventbrite Paris (Startups & Tech),2026-05-16T17:49:29.344426,Not a tech/startup event
Créez 1 mois de posts ciblés pour VOTRE audience en 1 jour,https://www.eventbrite.fr/e/billets-creez-1-mois-de-posts-cibles-pour-votre-audience-en-1-jour-1979861137960,Eventbrite Paris (Startups & Tech),2026-05-16T17:49:33.011982,Not a tech/startup event
Afterwork Entrepreneur (convivial et décontracté),https://www.eventbrite.fr/e/afterwork-entrepreneur-convivial-et-decontracte-tickets-1987038859719,Eventbrite Paris (Startups & Tech),2026-05-16T17:49:45.268345,Not a tech/startup event
AI Tech & Startup Night — Paris,https://www.eventbrite.com/e/ai-tech-startup-night-paris-tickets-1988487660120,Eventbrite Paris (Startups & Tech),2026-05-16T17:49:58.558194,Not a tech/startup event
"Acting,Production & Business Networking| Elevating Your Potential-Paris",https://www.eventbrite.com/e/actingproduction-business-networking-elevating-your-potential-paris-tickets-1986998323474,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:01.550621,Not a tech/startup event
Le café des entrepreneur.es de Paris,https://www.eventbrite.fr/e/billets-le-cafe-des-entrepreneures-de-paris-1989294183453,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:15.178415,Not a tech/startup event
PARIS City Ladies Networking June Meeting,https://www.eventbrite.co.uk/e/paris-city-ladies-networking-june-meeting-tickets-1977836468118,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:18.088296,Not a tech/startup event
Réseautage entre entrepreneures et atelier méditation,https://www.eventbrite.fr/e/reseautage-entre-entrepreneures-et-atelier-meditation-tickets-1988304120147,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:21.466998,Not a tech/startup event
Publier 1 mois de contenu adapté à sa cible en 1 seul jour avec l’IA,https://www.eventbrite.fr/e/billets-publier-1-mois-de-contenu-adapte-a-sa-cible-en-1-seul-jour-avec-lia-1979861343575,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:49.336494,Not a tech/startup event
Business In Motion,https://www.eventbrite.fr/e/billets-business-in-motion-1988476428526,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:52.248831,Not a tech/startup event
FDDay 2026,https://www.eventbrite.fr/e/fdday-2026-tickets-1986634613608,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:55.362376,Not a tech/startup event
Déjeuner d'affaires & réseautage - Paris,https://www.eventbrite.fr/e/billets-dejeuner-daffaires-reseautage-paris-1985991759815,Eventbrite Paris (Startups & Tech),2026-05-16T17:50:58.268543,Not a tech/startup event
FORMATION CSE INTER-ENTREPRISES PARIS,https://www.eventbrite.fr/e/billets-formation-cse-inter-entreprises-paris-1980745631504,Eventbrite Paris (Startups & Tech),2026-05-16T17:51:01.508730,Not a tech/startup event
